station_name,pollutantnotation,endtime,the_value,resolution,verification,station_local_id,concentration
Reykjavik Grensas,H2S,2020-08-12 00:00:00,2.22585,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,H2S,2020-08-11 21:00:00,2.11421,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,H2S,2020-08-11 22:00:00,1.8643,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,H2S,2020-08-11 18:00:00,2.34739,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,H2S,2020-08-11 12:00:00,1.9787,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,H2S,2020-08-11 20:00:00,2.23123,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,H2S,2020-08-12 06:00:00,2.15509,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,H2S,2020-08-11 14:00:00,1.87362,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,H2S,2020-08-11 23:00:00,1.98649,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-11 19:00:00,8,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-11 16:00:00,5,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-12 08:00:00,7,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-12 05:00:00,6,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-12 02:00:00,10,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-12 03:00:00,17,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-11 13:00:00,1,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-12 09:00:00,11,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-11 17:00:00,7,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-11 10:00:00,8,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-12 04:00:00,11,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-11 11:00:00,7,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-11 15:00:00,5,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-12 07:00:00,6,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-12 01:00:00,10,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-12 00:00:00,11,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-11 21:00:00,5,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-11 22:00:00,9,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-11 18:00:00,6,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-11 12:00:00,4,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-11 20:00:00,6,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-12 06:00:00,6,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-11 14:00:00,4,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM10,2020-08-11 23:00:00,10,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-11 19:00:00,4.58294,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-11 16:00:00,4.71999,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-12 08:00:00,4.75161,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-12 05:00:00,4.93742,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-12 02:00:00,4.56667,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-12 03:00:00,4.49012,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-11 13:00:00,4.4667,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-12 09:00:00,4.93317,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-11 17:00:00,4.43129,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-11 10:00:00,4.71653,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-12 04:00:00,4.33391,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-11 11:00:00,4.57555,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-11 15:00:00,4.80344,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-12 07:00:00,4.7861,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-12 01:00:00,4.65383,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-12 00:00:00,4.39896,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-11 21:00:00,4.78097,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-11 22:00:00,5.0778,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-11 18:00:00,4.09995,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-11 12:00:00,4.61415,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-11 20:00:00,4.28666,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-12 06:00:00,4.47577,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-11 14:00:00,4.36381,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,SO2,2020-08-11 23:00:00,5.15514,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-11 19:00:00,12.6084,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-11 16:00:00,18.6239,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-12 08:00:00,40.9214,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-12 05:00:00,1.54435,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-12 02:00:00,4.32496,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-12 03:00:00,1.55929,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-11 13:00:00,9.41772,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-12 09:00:00,62.7079,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-11 17:00:00,16.6584,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-11 10:00:00,8.94539,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-12 04:00:00,0.191927,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-11 11:00:00,9.61484,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-11 15:00:00,17.1347,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-12 07:00:00,20.85,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-12 01:00:00,6.40252,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-12 00:00:00,8.63733,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-11 21:00:00,20.4146,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-11 22:00:00,24.875,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-11 18:00:00,16.2149,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-11 12:00:00,11.4886,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-11 20:00:00,12.4602,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-12 06:00:00,6.14661,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-11 14:00:00,13.4528,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NOX as NO2,2020-08-11 23:00:00,20.6181,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-11 19:00:00,1,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-11 16:00:00,4,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-12 08:00:00,3,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-12 05:00:00,-1,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-12 02:00:00,0,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-12 03:00:00,0,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-11 13:00:00,2,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-12 09:00:00,5,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-11 17:00:00,-1,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-11 10:00:00,0,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-12 04:00:00,-1,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-11 11:00:00,-1,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-11 15:00:00,6,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-12 07:00:00,4,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-12 01:00:00,1,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-12 00:00:00,0,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-11 21:00:00,0,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-11 22:00:00,-2,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-11 18:00:00,-2,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-11 12:00:00,-1,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-11 20:00:00,0,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-12 06:00:00,-1,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-11 14:00:00,2,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,PM2.5,2020-08-11 23:00:00,-4,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-11 19:00:00,3.17169,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-11 16:00:00,5.06232,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-12 08:00:00,18.5706,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-12 05:00:00,0.212892,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-12 02:00:00,1.87103,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-12 03:00:00,0.445154,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-11 13:00:00,3.03291,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-12 09:00:00,34.6215,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-11 17:00:00,5.01672,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-11 10:00:00,2.26917,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-12 04:00:00,0.161839,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-11 11:00:00,2.23021,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-11 15:00:00,5.6925,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-12 07:00:00,6.33354,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-12 01:00:00,2.84574,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-12 00:00:00,4.3586,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-11 21:00:00,8.00316,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-11 22:00:00,11.6776,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-11 18:00:00,4.31102,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-11 12:00:00,3.33305,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-11 20:00:00,4.22648,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-12 06:00:00,1.32866,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-11 14:00:00,3.73792,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO,2020-08-11 23:00:00,8.63542,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-11 19:00:00,9.93668,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-11 16:00:00,14.0616,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-12 08:00:00,22.8507,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-12 05:00:00,1.83146,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-12 02:00:00,2.95393,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-12 03:00:00,1.61414,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-11 13:00:00,6.88482,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-12 09:00:00,28.5865,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-11 17:00:00,12.1417,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-11 10:00:00,7.1762,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-12 04:00:00,0.530087,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-11 11:00:00,7.88464,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-11 15:00:00,11.9422,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-12 07:00:00,15.0165,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-12 01:00:00,4.05678,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-12 00:00:00,4.77873,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-11 21:00:00,12.9114,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-11 22:00:00,13.6974,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-11 18:00:00,12.4039,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-11 12:00:00,8.65555,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-11 20:00:00,8.73373,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-12 06:00:00,5.31796,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-11 14:00:00,10.2149,1h,3,STA-IS0005A,µg/m3
Reykjavik Grensas,NO2,2020-08-11 23:00:00,12.4827,1h,3,STA-IS0005A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-11 19:00:00,0.163333,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-11 16:00:00,0.181167,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-12 08:00:00,1.595,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-12 05:00:00,0.2025,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-12 02:00:00,0.265333,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-12 03:00:00,0.2005,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-11 13:00:00,-0.249333,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-12 09:00:00,1.5634,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-11 17:00:00,0.518667,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-11 10:00:00,0.789667,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-12 04:00:00,0.4615,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-11 11:00:00,0.501166,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-11 15:00:00,0.368834,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-12 07:00:00,0.609833,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-12 01:00:00,-0.180166,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-12 00:00:00,-0.1475,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-11 21:00:00,0.196167,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-11 22:00:00,0.338833,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-11 18:00:00,0.407,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-11 12:00:00,0.201333,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-11 20:00:00,0.299333,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-12 06:00:00,0.114334,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-11 14:00:00,-0.1675,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,H2S,2020-08-11 23:00:00,0.535334,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-11 19:00:00,2.193,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-11 16:00:00,2.07217,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-12 08:00:00,3.05517,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-12 05:00:00,2.15983,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-12 02:00:00,2.122,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-12 03:00:00,1.95267,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-11 13:00:00,2.42933,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-12 09:00:00,2.8222,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-11 17:00:00,2.16,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-11 10:00:00,2.82233,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-12 04:00:00,1.93333,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-11 11:00:00,2.41417,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-11 15:00:00,2.09983,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-12 07:00:00,2.1265,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-12 01:00:00,2.58967,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-12 00:00:00,2.30433,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-11 21:00:00,2.283,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-11 22:00:00,2.30683,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-11 18:00:00,2.17,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-11 12:00:00,2.469,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-11 20:00:00,2.314,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-12 06:00:00,2.1785,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-11 14:00:00,2.30317,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,PM10,2020-08-11 23:00:00,2.4345,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-11 19:00:00,-0.708834,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-11 16:00:00,-0.328334,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-12 08:00:00,-1.08867,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-12 05:00:00,-0.0273339,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-12 02:00:00,0.0338334,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-12 03:00:00,0.183666,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-11 13:00:00,-0.646833,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-12 09:00:00,-0.7188,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-11 17:00:00,-0.485,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-11 10:00:00,-0.4155,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-12 04:00:00,-1.366,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-11 11:00:00,-0.75,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-11 15:00:00,-0.588667,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-12 07:00:00,-0.974667,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-12 01:00:00,0.0821666,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-12 00:00:00,0.349833,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-11 21:00:00,-0.243,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-11 22:00:00,-0.378667,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-11 18:00:00,-0.148,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-11 12:00:00,-0.224167,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-11 20:00:00,-0.3605,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-12 06:00:00,-0.648167,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-11 14:00:00,-0.0501669,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,SO2,2020-08-11 23:00:00,-0.471167,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-11 19:00:00,4.05534,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-11 16:00:00,1.95683,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-12 08:00:00,7.16734,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-12 05:00:00,0.323667,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-12 02:00:00,0.837,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-12 03:00:00,0.220333,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-11 13:00:00,3.47967,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-12 09:00:00,2.7308,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-11 17:00:00,3.75,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-11 10:00:00,3.69534,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-12 04:00:00,0.0583333,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-11 11:00:00,4.336,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-11 15:00:00,2.3705,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-12 07:00:00,2.72133,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-12 01:00:00,3.87917,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-12 00:00:00,0.471167,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-11 21:00:00,4.40867,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-11 22:00:00,2.48917,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-11 18:00:00,4.05034,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-11 12:00:00,4.31267,1h,3,STA-IS0002A,µg/m3
Hafnarfjörður Hvaleyrarholt,NOX as NO2,2020-08-11 20:00:00,3.213,1h,3,STA-IS0002A,µg/m3
