PM10,NO2,H2S,SO2,CO,datetime,ws,wd
5.0,3.0,2.2,4.0,0.0,2020-07-23 04:00:00,1.0,241.0
8.0,1.5,1.9,4.2,0.0,2020-07-23 05:00:00,0.9,206.0
7.0,2.1,2.0,4.1,0.0,2020-07-23 06:00:00,0.7,172.0
5.0,5.6,2.0,4.1,0.0,2020-07-23 07:00:00,0.6,155.0
8.0,11.9,2.2,3.9,0.1,2020-07-23 08:00:00,0.2,138.0
10.0,11.6,2.3,4.0,0.1,2020-07-23 09:00:00,0.6,104.0
10.0,8.9,1.8,4.6,0.1,2020-07-23 10:00:00,0.5,31.0
13.0,12.7,2.3,4.4,0.1,2020-07-23 11:00:00,1.5,6.0
11.0,16.8,1.9,5.1,0.5,2020-07-23 12:00:00,2.1,335.0
10.0,9.8,1.7,4.9,0.1,2020-07-23 13:00:00,2.6,2.0
13.0,12.1,1.6,5.0,0.1,2020-07-23 14:00:00,3.2,357.0
13.0,12.8,1.3,6.0,0.1,2020-07-23 15:00:00,3.2,357.0
12.0,11.1,1.9,4.6,0.1,2020-07-23 16:00:00,3.9,347.0
15.0,8.7,1.6,4.9,0.1,2020-07-23 17:00:00,4.0,349.0
20.0,8.8,1.7,4.7,0.1,2020-07-23 18:00:00,3.4,355.0
11.0,8.2,2.1,4.4,0.1,2020-07-23 19:00:00,2.4,21.0
9.0,4.4,1.9,4.4,0.1,2020-07-23 20:00:00,2.3,69.0
9.0,5.4,2.0,4.5,0.0,2020-07-23 21:00:00,1.6,62.0
11.0,7.6,2.3,4.2,0.1,2020-07-23 22:00:00,1.0,22.0
10.0,8.9,1.3,4.8,0.1,2020-07-23 23:00:00,1.2,123.0
8.0,9.1,1.3,5.1,0.1,2020-07-24 00:00:00,1.5,150.0
13.0,9.8,1.5,4.7,0.1,2020-07-24 01:00:00,0.5,155.0
10.0,2.5,1.4,4.9,0.0,2020-07-24 02:00:00,0.9,128.0
6.0,2.1,2.2,4.5,0.0,2020-07-24 03:00:00,1.1,123.0
6.0,2.9,2.0,4.3,0.0,2020-07-24 04:00:00,0.2,90.0
6.0,0.9,1.9,4.5,0.0,2020-07-24 05:00:00,0.8,112.0
3.0,1.6,2.1,3.9,0.0,2020-07-24 06:00:00,1.8,119.0
4.0,3.3,1.6,4.7,0.0,2020-07-24 07:00:00,2.5,110.0
4.0,3.0,2.0,4.1,0.0,2020-07-24 08:00:00,2.4,111.0
5.0,6.1,2.3,4.0,0.1,2020-07-24 09:00:00,2.4,114.0
5.0,7.0,2.0,3.9,0.1,2020-07-24 10:00:00,1.2,55.0
8.0,9.0,1.8,4.4,0.1,2020-07-24 11:00:00,2.5,355.0
9.0,9.9,1.7,4.8,0.1,2020-07-24 12:00:00,2.6,6.0
12.0,14.3,1.9,4.4,0.1,2020-07-24 13:00:00,3.2,12.0
11.0,9.2,1.8,4.5,0.1,2020-07-24 14:00:00,2.0,32.0
10.0,9.4,1.8,4.6,0.1,2020-07-24 15:00:00,2.4,32.0
11.0,13.9,2.0,4.3,0.1,2020-07-24 16:00:00,2.8,21.0
15.0,13.2,2.1,4.0,0.1,2020-07-24 17:00:00,4.0,14.0
20.0,12.3,1.8,4.8,0.1,2020-07-24 18:00:00,4.0,13.0
15.0,6.9,1.7,4.2,0.1,2020-07-24 19:00:00,2.9,1.0
11.0,5.2,1.6,4.7,0.1,2020-07-24 20:00:00,2.3,4.0
9.0,3.0,2.0,3.9,0.1,2020-07-24 21:00:00,3.4,341.0
9.0,3.3,1.8,4.1,0.1,2020-07-24 22:00:00,2.0,343.0
9.0,14.0,1.2,4.9,0.1,2020-07-24 23:00:00,1.2,147.0
7.0,23.5,2.1,3.9,0.2,2020-07-25 00:00:00,0.8,245.0
6.0,17.1,1.9,4.0,0.1,2020-07-25 01:00:00,1.3,208.0
4.0,11.0,1.8,4.4,0.1,2020-07-25 02:00:00,0.9,176.0
3.0,3.9,1.6,4.2,0.1,2020-07-25 03:00:00,0.7,168.0
3.0,4.1,1.8,4.4,0.1,2020-07-25 04:00:00,0.8,186.0
3.0,3.1,2.1,4.0,0.0,2020-07-25 05:00:00,0.7,156.0
6.0,2.1,1.6,4.4,0.0,2020-07-25 06:00:00,0.8,137.0
4.0,1.9,2.0,4.1,0.0,2020-07-25 07:00:00,0.8,146.0
2.0,2.4,1.9,4.5,0.0,2020-07-25 08:00:00,0.8,133.0
3.0,3.3,1.5,4.9,0.0,2020-07-25 09:00:00,0.6,149.0
4.0,3.8,1.8,4.1,0.0,2020-07-25 10:00:00,0.2,2.0
6.0,4.4,1.5,4.6,0.1,2020-07-25 11:00:00,2.4,342.0
4.0,6.6,1.6,4.1,0.1,2020-07-25 12:00:00,1.9,32.0
13.0,6.7,2.1,4.2,0.1,2020-07-25 13:00:00,3.4,14.0
10.0,7.0,1.9,3.9,0.1,2020-07-25 14:00:00,3.9,15.0
8.0,7.8,1.6,4.1,0.1,2020-07-25 15:00:00,4.5,14.0
11.0,7.7,2.0,4.3,0.1,2020-07-25 16:00:00,4.3,18.0
11.0,7.5,1.4,4.6,0.1,2020-07-25 17:00:00,4.0,17.0
13.0,4.6,1.7,4.3,0.1,2020-07-25 18:00:00,3.6,22.0
11.0,5.7,2.0,4.0,0.1,2020-07-25 19:00:00,3.2,23.0
15.0,2.8,2.0,4.8,0.0,2020-07-25 20:00:00,2.5,38.0
13.0,2.0,1.8,4.6,0.0,2020-07-25 21:00:00,2.5,45.0
11.0,2.2,2.0,4.4,0.0,2020-07-25 22:00:00,3.0,30.0
11.0,2.1,1.8,4.5,0.0,2020-07-25 23:00:00,2.9,30.0
9.0,2.5,1.6,4.4,0.0,2020-07-26 00:00:00,1.8,57.0
8.0,3.5,1.9,4.5,0.0,2020-07-26 01:00:00,1.1,52.0
7.0,4.8,1.8,4.4,0.0,2020-07-26 02:00:00,0.9,25.0
9.0,1.3,1.9,4.4,0.0,2020-07-26 03:00:00,1.4,55.0
10.0,5.2,2.0,4.4,0.0,2020-07-26 04:00:00,1.0,80.0
7.0,7.7,2.0,4.4,0.1,2020-07-26 05:00:00,0.5,229.0
7.0,3.6,1.5,5.1,0.0,2020-07-26 06:00:00,1.2,231.0
7.0,3.3,1.8,5.1,0.0,2020-07-26 07:00:00,1.0,248.0
7.0,6.7,1.9,4.2,0.0,2020-07-26 08:00:00,1.1,238.0
5.0,6.2,1.8,4.3,0.1,2020-07-26 09:00:00,0.7,296.0
3.0,5.1,2.2,4.0,0.0,2020-07-26 10:00:00,1.1,328.0
3.0,3.5,1.3,5.1,0.0,2020-07-26 11:00:00,1.1,342.0
4.0,4.9,1.8,4.3,0.0,2020-07-26 12:00:00,1.4,349.0
6.0,4.4,2.6,4.0,0.0,2020-07-26 13:00:00,2.0,333.0
5.0,3.3,1.6,4.4,0.0,2020-07-26 14:00:00,2.4,339.0
4.0,4.1,2.0,4.1,0.1,2020-07-26 15:00:00,3.1,340.0
2.0,2.3,1.5,4.7,0.0,2020-07-26 16:00:00,3.5,335.0
4.0,2.0,1.8,4.2,0.1,2020-07-26 17:00:00,3.5,340.0
7.0,6.5,2.0,3.7,0.0,2020-07-26 18:00:00,3.2,338.0
9.0,4.8,1.7,4.0,0.1,2020-07-26 19:00:00,3.0,331.0
8.0,4.9,1.3,4.8,0.0,2020-07-26 20:00:00,2.9,337.0
9.0,4.6,1.8,4.5,0.0,2020-07-26 21:00:00,3.0,335.0
8.0,5.0,1.6,4.7,0.0,2020-07-26 22:00:00,2.2,335.0
9.0,13.6,1.9,4.3,0.1,2020-07-26 23:00:00,1.1,244.0
8.0,9.2,1.5,4.7,0.1,2020-07-27 00:00:00,0.8,170.0
8.0,7.0,1.8,4.3,0.1,2020-07-27 01:00:00,1.4,120.0
8.0,6.9,2.0,4.1,0.1,2020-07-27 02:00:00,0.6,147.0
6.0,3.3,1.8,4.4,0.0,2020-07-27 03:00:00,0.6,242.0
9.0,3.2,2.2,4.3,0.0,2020-07-27 04:00:00,0.7,215.0
9.0,3.2,1.7,4.6,0.0,2020-07-27 05:00:00,0.7,165.0
7.0,4.0,1.9,4.2,0.0,2020-07-27 06:00:00,0.7,124.0
4.0,5.1,2.0,3.9,0.0,2020-07-27 07:00:00,0.2,121.0
12.0,8.1,1.8,4.1,0.1,2020-07-27 08:00:00,0.9,180.0
9.0,12.3,2.1,4.6,0.1,2020-07-27 09:00:00,0.5,194.0
7.0,8.4,1.6,4.8,0.1,2020-07-27 10:00:00,2.9,328.0
8.0,5.5,2.0,4.1,0.0,2020-07-27 11:00:00,4.0,337.0
11.0,7.4,1.4,4.7,0.1,2020-07-27 12:00:00,3.9,344.0
9.0,7.8,1.1,5.0,0.1,2020-07-27 13:00:00,4.2,336.0
7.0,7.1,1.5,4.2,0.1,2020-07-27 14:00:00,4.4,334.0
10.0,6.2,1.5,4.1,0.1,2020-07-27 15:00:00,5.4,334.0
10.0,5.0,1.3,4.1,0.1,2020-07-27 16:00:00,5.3,332.0
10.0,6.5,1.4,3.5,0.1,2020-07-27 17:00:00,4.5,329.0
16.0,11.1,1.7,3.6,0.1,2020-07-27 18:00:00,4.0,327.0
13.0,6.9,1.5,4.0,0.1,2020-07-27 19:00:00,3.8,329.0
11.0,5.4,1.7,3.8,0.0,2020-07-27 20:00:00,4.1,331.0
11.0,2.6,1.4,4.4,0.0,2020-07-27 21:00:00,3.7,326.0
10.0,4.7,1.7,4.1,0.1,2020-07-27 22:00:00,3.4,323.0
7.0,3.0,1.3,4.2,0.1,2020-07-27 23:00:00,3.0,325.0
12.0,4.2,2.1,3.6,0.0,2020-07-28 00:00:00,3.1,327.0
11.0,2.0,1.5,3.8,0.0,2020-07-28 01:00:00,2.5,319.0
7.0,1.3,1.6,4.1,0.0,2020-07-28 02:00:00,2.1,317.0
7.0,0.6,1.7,4.6,0.0,2020-07-28 03:00:00,1.9,319.0
6.0,1.2,2.0,4.0,0.0,2020-07-28 04:00:00,1.3,308.0
6.0,0.7,1.8,3.8,0.0,2020-07-28 05:00:00,1.6,326.0
4.0,3.6,1.4,4.5,0.0,2020-07-28 06:00:00,2.1,333.0
2.0,3.1,1.5,4.6,0.0,2020-07-28 07:00:00,1.8,337.0
7.0,9.8,1.6,4.8,0.1,2020-07-28 08:00:00,1.6,345.0
9.0,12.4,1.8,4.7,0.1,2020-07-28 09:00:00,0.9,308.0
9.0,8.6,1.7,4.4,0.1,2020-07-28 10:00:00,1.5,342.0
11.0,15.0,1.9,4.8,0.1,2020-07-28 11:00:00,1.5,324.0
9.0,19.0,1.5,4.9,0.1,2020-07-28 12:00:00,1.6,300.0
13.0,18.1,2.0,4.5,0.2,2020-07-28 13:00:00,1.7,274.0
9.0,15.3,2.1,4.3,0.1,2020-07-28 14:00:00,1.7,307.0
6.0,15.9,2.0,4.7,0.2,2020-07-28 15:00:00,1.7,289.0
9.0,22.2,1.9,5.2,0.1,2020-07-28 16:00:00,1.9,288.0
13.0,23.2,2.0,5.1,0.3,2020-07-28 17:00:00,1.5,288.0
12.0,14.9,2.1,4.9,0.2,2020-07-28 18:00:00,1.3,309.0
10.0,19.7,1.9,5.1,0.2,2020-07-28 19:00:00,0.7,295.0
11.0,14.7,1.9,5.1,0.2,2020-07-28 20:00:00,0.9,258.0
11.0,17.2,2.8,4.4,0.2,2020-07-28 21:00:00,1.1,262.0
11.0,14.5,3.0,4.9,0.1,2020-07-28 22:00:00,1.2,256.0
8.0,17.2,2.2,5.0,0.1,2020-07-28 23:00:00,1.1,262.0
5.0,12.4,3.0,4.2,0.1,2020-07-29 00:00:00,1.1,255.0
7.0,5.1,2.4,4.7,0.0,2020-07-29 01:00:00,1.5,227.0
7.0,3.9,2.8,4.1,0.0,2020-07-29 02:00:00,1.2,228.0
4.0,1.7,2.5,4.6,0.0,2020-07-29 03:00:00,0.8,223.0
8.0,1.9,2.9,4.9,0.0,2020-07-29 04:00:00,0.6,221.0
4.0,1.0,3.6,4.3,0.0,2020-07-29 05:00:00,0.6,180.0
1.0,1.7,3.2,4.0,0.0,2020-07-29 06:00:00,0.8,162.0
5.0,5.8,2.9,4.5,0.0,2020-07-29 07:00:00,1.0,134.0
7.0,8.1,3.0,4.0,0.0,2020-07-29 08:00:00,1.2,134.0
5.0,15.6,2.4,4.7,0.1,2020-07-29 09:00:00,0.7,201.0
3.0,8.9,2.4,4.4,0.0,2020-07-29 10:00:00,0.9,116.0
4.0,14.9,2.2,4.8,0.1,2020-07-29 11:00:00,0.8,231.0
6.0,16.4,2.6,4.5,0.1,2020-07-29 12:00:00,0.5,94.0
7.0,20.6,2.9,4.5,0.2,2020-07-29 13:00:00,1.5,298.0
10.0,16.9,2.9,4.3,0.1,2020-07-29 14:00:00,0.7,339.0
18.0,21.4,2.6,4.9,0.1,2020-07-29 15:00:00,1.6,351.0
16.0,15.4,2.6,4.7,0.2,2020-07-29 16:00:00,2.0,335.0
11.0,14.3,2.6,4.8,0.1,2020-07-29 17:00:00,2.0,352.0
12.0,13.9,2.6,4.7,0.2,2020-07-29 18:00:00,1.6,344.0
12.0,12.3,2.7,4.2,0.1,2020-07-29 19:00:00,1.7,355.0
9.0,6.8,2.0,4.8,0.1,2020-07-29 20:00:00,1.3,351.0
7.0,7.8,2.2,4.4,0.1,2020-07-29 21:00:00,0.8,33.0
10.0,18.1,2.3,5.2,0.2,2020-07-29 22:00:00,0.3,87.0
6.0,9.3,2.1,4.5,0.1,2020-07-29 23:00:00,1.3,175.0
4.0,6.8,1.9,4.7,0.1,2020-07-30 00:00:00,0.7,179.0
5.0,4.8,2.2,5.0,0.0,2020-07-30 01:00:00,1.0,180.0
5.0,2.4,2.1,5.0,0.0,2020-07-30 02:00:00,1.5,132.0
5.0,1.6,2.4,4.4,0.0,2020-07-30 03:00:00,1.5,130.0
4.0,0.6,2.2,4.8,0.0,2020-07-30 04:00:00,1.3,142.0
4.0,1.4,2.4,4.4,0.0,2020-07-30 05:00:00,1.0,145.0
4.0,1.5,1.8,5.0,0.0,2020-07-30 06:00:00,1.2,115.0
4.0,3.4,2.3,4.9,0.0,2020-07-30 07:00:00,1.1,99.0
4.0,7.9,2.2,4.7,0.0,2020-07-30 08:00:00,1.6,128.0
3.0,11.0,2.4,4.7,0.1,2020-07-30 09:00:00,1.6,149.0
9.0,14.9,2.5,4.1,0.1,2020-07-30 10:00:00,1.0,179.0
7.0,12.6,2.4,4.5,0.1,2020-07-30 11:00:00,0.9,78.0
9.0,18.9,2.5,4.6,0.1,2020-07-30 12:00:00,2.1,333.0
9.0,16.6,2.1,5.1,0.2,2020-07-30 13:00:00,2.3,335.0
9.0,17.0,2.4,4.6,0.1,2020-07-30 14:00:00,1.9,338.0
10.0,18.3,2.4,4.6,0.1,2020-07-30 15:00:00,1.9,345.0
10.0,16.1,2.6,4.8,0.1,2020-07-30 16:00:00,1.8,348.0
14.0,16.1,2.2,5.5,0.2,2020-07-30 17:00:00,1.8,336.0
12.0,16.1,2.0,5.9,0.2,2020-07-30 18:00:00,1.9,335.0
12.0,5.9,2.6,4.7,0.1,2020-07-30 19:00:00,2.8,340.0
10.0,4.7,2.2,5.0,0.1,2020-07-30 20:00:00,2.8,339.0
7.0,5.8,2.1,5.0,0.1,2020-07-30 21:00:00,2.2,335.0
10.0,9.4,2.3,4.3,0.1,2020-07-30 22:00:00,1.2,330.0
12.0,28.7,2.0,4.9,0.2,2020-07-30 23:00:00,0.6,296.0
10.0,19.7,2.1,4.8,0.1,2020-07-31 00:00:00,1.1,215.0
8.0,11.0,2.3,4.9,0.1,2020-07-31 01:00:00,1.2,211.0
8.0,6.0,2.4,4.4,0.1,2020-07-31 02:00:00,0.9,209.0
7.0,6.1,3.0,4.4,0.0,2020-07-31 03:00:00,0.3,159.0
4.0,4.7,2.1,5.1,0.0,2020-07-31 04:00:00,0.3,62.0
8.0,6.5,2.1,4.7,0.1,2020-07-31 05:00:00,0.3,221.0
9.0,10.8,2.6,4.2,0.1,2020-07-31 06:00:00,0.2,242.0
8.0,11.0,2.1,5.3,0.1,2020-07-31 07:00:00,0.7,196.0
11.0,20.6,2.3,5.0,0.2,2020-07-31 08:00:00,0.6,222.0
10.0,30.5,1.9,4.9,0.2,2020-07-31 09:00:00,0.6,329.0
8.0,14.7,2.4,4.8,0.1,2020-07-31 10:00:00,1.9,5.0
10.0,15.4,1.9,5.1,0.1,2020-07-31 11:00:00,2.3,12.0
12.0,19.6,2.1,4.6,0.1,2020-07-31 12:00:00,2.1,23.0
9.0,21.9,2.4,4.3,0.2,2020-07-31 13:00:00,2.7,20.0
9.0,22.9,2.2,4.2,0.2,2020-07-31 14:00:00,3.1,13.0
11.0,23.3,2.6,4.6,0.2,2020-07-31 15:00:00,2.6,9.0
10.0,27.5,1.9,4.7,0.2,2020-07-31 16:00:00,2.6,4.0
10.0,25.0,2.0,4.7,0.2,2020-07-31 17:00:00,1.5,37.0
10.0,18.6,2.1,4.8,0.2,2020-07-31 18:00:00,2.2,346.0
9.0,10.4,1.8,4.9,0.2,2020-07-31 19:00:00,2.0,343.0
22.0,16.9,2.2,4.4,0.1,2020-07-31 20:00:00,1.5,346.0
17.0,6.9,2.1,4.7,0.1,2020-07-31 21:00:00,1.9,336.0
22.0,20.3,1.9,4.6,0.2,2020-07-31 22:00:00,0.9,25.0
15.0,7.3,2.6,3.9,0.1,2020-07-31 23:00:00,1.5,56.0
13.0,4.0,2.3,4.1,0.0,2020-08-01 00:00:00,1.6,69.0
11.0,2.4,1.9,4.8,0.0,2020-08-01 01:00:00,1.3,58.0
9.0,3.7,2.2,4.5,0.0,2020-08-01 02:00:00,1.6,70.0
9.0,2.5,2.0,4.6,0.0,2020-08-01 03:00:00,0.8,58.0
9.0,1.7,2.2,4.1,0.0,2020-08-01 04:00:00,1.7,357.0
8.0,1.3,2.1,4.1,0.0,2020-08-01 05:00:00,2.6,344.0
8.0,1.2,2.0,4.2,0.0,2020-08-01 06:00:00,2.4,348.0
8.0,1.7,1.8,4.1,0.1,2020-08-01 07:00:00,2.8,341.0
7.0,5.9,2.0,4.0,0.1,2020-08-01 08:00:00,0.5,1.0
7.0,9.7,1.8,4.3,0.1,2020-08-01 09:00:00,0.2,226.0
10.0,15.8,2.4,4.0,0.1,2020-08-01 10:00:00,1.3,266.0
11.0,9.5,2.4,4.0,0.1,2020-08-01 11:00:00,0.4,2.0
11.0,6.5,1.9,4.5,0.1,2020-08-01 12:00:00,0.8,102.0
14.0,12.0,2.7,4.0,0.1,2020-08-01 13:00:00,1.4,333.0
11.0,6.7,2.1,4.3,0.1,2020-08-01 14:00:00,2.5,339.0
8.0,8.4,2.5,3.9,0.1,2020-08-01 15:00:00,1.9,339.0
11.0,11.7,2.3,4.4,0.1,2020-08-01 16:00:00,1.8,343.0
7.0,10.6,1.9,4.2,0.1,2020-08-01 17:00:00,1.4,348.0
5.0,16.1,2.3,4.2,0.2,2020-08-01 18:00:00,1.3,315.0
8.0,8.7,2.4,4.3,0.1,2020-08-01 19:00:00,1.6,325.0
9.0,8.4,2.3,4.2,0.1,2020-08-01 20:00:00,1.7,324.0
7.0,7.8,2.7,4.3,0.1,2020-08-01 21:00:00,1.2,318.0
6.0,7.6,2.1,4.5,0.1,2020-08-01 22:00:00,2.0,325.0
7.0,4.0,2.0,4.2,0.0,2020-08-01 23:00:00,2.7,336.0
11.0,2.9,2.4,3.8,0.0,2020-08-02 00:00:00,2.6,333.0
9.0,3.2,2.1,4.2,0.0,2020-08-02 01:00:00,3.2,337.0
5.0,3.1,1.7,4.4,0.0,2020-08-02 02:00:00,2.4,329.0
9.0,2.9,2.3,3.8,0.0,2020-08-02 03:00:00,2.0,320.0
9.0,3.7,2.4,3.9,0.0,2020-08-02 04:00:00,1.3,301.0
7.0,1.5,1.9,4.2,0.0,2020-08-02 05:00:00,1.8,324.0
6.0,1.2,1.7,4.3,0.0,2020-08-02 06:00:00,1.2,309.0
5.0,1.2,2.2,4.5,0.0,2020-08-02 07:00:00,1.8,319.0
7.0,2.0,2.1,4.5,0.0,2020-08-02 08:00:00,2.0,330.0
4.0,0.7,2.1,4.3,0.0,2020-08-02 09:00:00,2.7,336.0
-1.0,1.0,1.6,4.5,0.0,2020-08-02 10:00:00,3.1,334.0
3.0,1.9,2.0,4.4,0.0,2020-08-02 11:00:00,3.1,335.0
5.0,0.7,1.9,4.2,0.0,2020-08-02 12:00:00,4.6,338.0
4.0,2.7,2.3,3.6,0.0,2020-08-02 13:00:00,4.4,335.0
4.0,1.7,1.9,4.0,0.0,2020-08-02 14:00:00,3.4,323.0
4.0,2.4,2.0,3.9,0.0,2020-08-02 15:00:00,3.4,322.0
4.0,3.3,2.0,4.0,0.1,2020-08-02 16:00:00,3.2,325.0
9.0,5.1,2.0,4.1,0.1,2020-08-02 17:00:00,3.5,329.0
9.0,3.1,1.6,4.5,0.1,2020-08-02 18:00:00,3.3,329.0
7.0,3.0,1.5,4.1,0.0,2020-08-02 19:00:00,3.4,319.0
10.0,4.6,1.7,4.0,0.1,2020-08-02 20:00:00,2.4,311.0
8.0,5.9,1.5,4.3,0.1,2020-08-02 21:00:00,2.0,314.0
6.0,3.5,1.8,4.3,0.0,2020-08-02 22:00:00,2.6,332.0
6.0,5.8,2.0,4.1,0.1,2020-08-02 23:00:00,1.5,306.0
7.0,4.9,2.1,4.1,0.1,2020-08-03 00:00:00,2.4,257.0
8.0,7.0,2.3,4.2,0.1,2020-08-03 01:00:00,2.1,253.0
10.0,4.3,2.4,4.0,0.1,2020-08-03 02:00:00,1.2,283.0
8.0,2.3,1.9,4.6,0.0,2020-08-03 03:00:00,1.4,273.0
6.0,3.2,2.2,4.0,0.0,2020-08-03 04:00:00,1.0,289.0
7.0,2.2,2.0,4.4,0.0,2020-08-03 05:00:00,1.1,299.0
6.0,0.9,2.5,4.1,0.0,2020-08-03 06:00:00,0.9,271.0
4.0,2.7,1.8,4.6,0.0,2020-08-03 07:00:00,1.6,252.0
8.0,3.1,1.7,4.6,0.0,2020-08-03 08:00:00,1.9,233.0
8.0,5.1,2.1,4.2,0.0,2020-08-03 09:00:00,1.2,253.0
4.0,5.0,2.1,4.1,0.0,2020-08-03 10:00:00,1.1,300.0
3.0,3.9,2.2,3.8,0.0,2020-08-03 11:00:00,1.7,324.0
4.0,4.5,2.1,4.3,0.0,2020-08-03 12:00:00,1.8,326.0
4.0,8.5,1.7,4.4,0.1,2020-08-03 13:00:00,1.5,296.0
14.0,7.6,2.3,4.4,0.1,2020-08-03 14:00:00,1.5,288.0
11.0,8.6,2.0,4.6,0.1,2020-08-03 15:00:00,1.5,294.0
7.0,10.4,2.0,4.5,0.1,2020-08-03 16:00:00,1.1,280.0
8.0,7.5,2.0,4.7,0.1,2020-08-03 17:00:00,1.7,258.0
9.0,12.0,2.2,5.0,0.1,2020-08-03 18:00:00,2.3,274.0
8.0,6.8,2.0,4.5,0.1,2020-08-03 19:00:00,1.8,299.0
7.0,10.0,2.0,4.6,0.1,2020-08-03 20:00:00,1.1,285.0
12.0,12.3,2.0,4.7,0.1,2020-08-03 21:00:00,1.0,294.0
11.0,10.2,1.8,4.8,0.1,2020-08-03 22:00:00,0.6,272.0
13.0,5.0,2.7,3.9,0.1,2020-08-03 23:00:00,0.7,142.0
12.0,4.8,2.0,4.6,0.1,2020-08-04 00:00:00,0.6,118.0
11.0,5.0,1.9,4.9,0.1,2020-08-04 01:00:00,0.6,102.0
9.0,2.9,1.6,4.8,0.1,2020-08-04 02:00:00,0.4,238.0
9.0,7.7,2.3,4.2,0.1,2020-08-04 03:00:00,0.8,22.0
13.0,8.9,1.8,4.6,0.0,2020-08-04 04:00:00,1.0,22.0
12.0,3.4,2.2,4.7,0.0,2020-08-04 05:00:00,0.9,25.0
10.0,3.1,2.5,4.2,0.0,2020-08-04 06:00:00,0.5,136.0
10.0,3.7,2.3,4.1,0.0,2020-08-04 07:00:00,1.2,110.0
6.0,6.3,2.6,4.6,0.0,2020-08-04 08:00:00,2.2,111.0
6.0,15.4,2.7,4.1,0.1,2020-08-04 09:00:00,2.4,126.0
5.0,11.8,2.9,3.7,0.0,2020-08-04 10:00:00,2.7,123.0
2.0,11.3,2.5,3.9,0.1,2020-08-04 11:00:00,2.3,127.0
3.0,10.7,2.1,4.3,0.1,2020-08-04 12:00:00,2.4,128.0
4.0,7.9,2.6,4.1,0.1,2020-08-04 13:00:00,2.4,122.0
2.0,9.1,2.1,3.9,0.0,2020-08-04 14:00:00,2.6,134.0
7.0,10.0,2.3,4.1,0.1,2020-08-04 15:00:00,2.5,133.0
8.0,12.5,2.5,4.0,0.1,2020-08-04 16:00:00,1.4,138.0
7.0,16.3,2.4,4.3,0.1,2020-08-04 17:00:00,0.4,73.0
5.0,27.9,2.5,4.6,0.2,2020-08-04 18:00:00,1.2,354.0
8.0,16.0,3.0,4.3,0.1,2020-08-04 19:00:00,1.7,342.0
8.0,8.3,2.6,4.7,0.1,2020-08-04 20:00:00,2.3,345.0
7.0,9.4,3.0,4.9,0.1,2020-08-04 21:00:00,1.9,349.0
7.0,9.2,3.1,4.3,0.1,2020-08-04 22:00:00,1.3,5.0
8.0,7.5,3.3,4.3,0.1,2020-08-04 23:00:00,1.2,61.0
17.0,4.1,2.9,4.7,0.0,2020-08-05 00:00:00,1.2,54.0
14.0,5.5,2.8,4.0,0.0,2020-08-05 01:00:00,1.2,354.0
6.0,2.7,2.3,4.3,0.0,2020-08-05 02:00:00,1.7,357.0
2.0,0.3,2.1,4.4,0.0,2020-08-05 03:00:00,1.9,357.0
4.0,0.9,2.4,3.9,0.0,2020-08-05 04:00:00,1.2,17.0
5.0,0.6,1.9,3.8,0.0,2020-08-05 05:00:00,1.7,85.0
4.0,0.5,2.3,4.1,0.0,2020-08-05 06:00:00,2.7,98.0
3.0,1.2,1.9,3.9,0.0,2020-08-05 07:00:00,2.7,90.0
6.0,7.7,2.4,3.8,0.0,2020-08-05 08:00:00,1.7,69.0
6.0,14.9,1.7,4.3,0.1,2020-08-05 09:00:00,1.6,62.0
8.0,10.0,2.3,4.5,0.0,2020-08-05 10:00:00,2.6,98.0
7.0,6.4,4.0,4.2,0.0,2020-08-05 11:00:00,6.1,115.0
5.0,8.8,4.2,4.5,0.0,2020-08-05 12:00:00,3.9,136.0
5.0,8.0,3.6,4.1,0.1,2020-08-05 13:00:00,4.1,186.0
4.0,6.0,3.7,3.9,0.1,2020-08-05 14:00:00,4.0,180.0
6.0,8.6,3.1,3.8,0.1,2020-08-05 15:00:00,4.5,194.0
8.0,15.2,2.6,4.3,0.1,2020-08-05 16:00:00,3.7,195.0
7.0,10.9,2.7,4.0,0.1,2020-08-05 17:00:00,3.5,178.0
6.0,11.0,2.2,4.3,0.1,2020-08-05 18:00:00,2.7,170.0
4.0,7.4,2.2,3.8,0.1,2020-08-05 19:00:00,2.7,166.0
6.0,7.6,2.2,3.9,0.0,2020-08-05 20:00:00,2.1,164.0
6.0,7.4,2.2,3.7,0.1,2020-08-05 21:00:00,2.2,190.0
6.0,5.7,2.4,4.0,0.0,2020-08-05 22:00:00,2.4,160.0
6.0,3.6,2.2,3.8,0.0,2020-08-05 23:00:00,2.6,157.0
5.0,2.8,2.4,3.9,0.0,2020-08-06 00:00:00,2.6,161.0
4.0,2.4,1.7,4.0,0.0,2020-08-06 01:00:00,1.6,164.0
4.0,1.8,2.3,4.0,0.0,2020-08-06 02:00:00,1.6,151.0
5.0,0.9,2.2,3.7,0.0,2020-08-06 03:00:00,1.7,150.0
3.0,0.6,1.8,4.5,0.0,2020-08-06 04:00:00,1.8,169.0
